lv_feeder_unique_id,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,cluster_k2_pca,cluster_k3_pca
SSEN-490400620003,5.813221006130994,1.9391478114940237,0.3448939518475952,0.5392213279207199,1.7813827566725622,0.1413266369586719,0.2390020691185531,0.16604127459386717,0.36470328581718814,0.07793518818895452,0.004681174247739078,-0.0001931110013423712,1,1
SSEN-490402010001,-0.6990947636257401,-0.4965219833649924,-0.19895603359659764,0.3117885313083315,0.042767440799316714,0.06963401234040438,-0.030677760456441584,-0.011085719652688567,-0.03594161270306437,-0.007697966072212365,0.00039200692747579693,-0.000266689888160229,0,0
SSEN-490402010002,2.6128496287890663,0.08711966938807732,-0.2855660301473804,0.16021171242796042,-0.4633962334451751,0.18592270493914306,0.0641311172427272,0.06054681573184337,0.08161545991116867,0.003947359587168277,-0.002469455045872465,-0.0003548935013855729,1,1
SSEN-490402010003,-0.5217678861316596,-0.8338517878272312,0.8019890143629217,-0.5043712317842011,-0.4981332527047314,-0.020373696963007712,-0.3386930625260482,0.1037720788211883,-0.07126012379881944,0.027537282793516416,0.014001632825284669,0.00021341638344365125,0,0
SSEN-490402010004,1.6796156559604838,-0.31892444574009327,0.29618199216450136,-0.22533619079803163,-0.5483163771503904,-0.10371258838952527,-0.12187079500557943,-0.02276898224646952,-0.07973726331424603,0.000605534584703883,0.0002206418170332041,-0.0002207883392450753,1,1
SSEN-490402010005,-0.525231447756893,0.01871776740419153,-0.2778324294493713,0.07278864902154743,-0.6130950259717753,-0.04567227619833334,-0.13700516281335706,0.09990782784352302,-0.03991619992361594,0.007211266318488204,-0.0005954331456070321,0.00042714935483821175,0,0
SSEN-490402400501,3.8553622384189548,0.2034411620575856,0.8086213083261172,-0.38246377674138426,-0.17149472299477755,0.08164494399632208,0.13685485666206518,-0.057612389009095474,0.12470178350426989,0.022877389272842108,0.005268004250245409,0.00023463275665333387,1,1
SSEN-490402400502,5.454274231638296,0.30451345048747114,1.4224270471050222,-0.628548453870347,0.343711426357739,-0.0003425527700781948,-0.0476590134013993,-0.044664636168959056,0.20111218826147176,-0.01477213307441246,0.02116101341812777,-0.0003190291930311223,1,1
SSEN-490402400503,-2.495035782972383,0.7107989017793938,-0.24316302563676484,-0.3432712196139784,-0.732154615369606,0.18741529168937385,-0.020979631249230916,0.09206663218198609,0.11860060276049236,0.025758576647859417,0.04123173510987833,0.0003068823999301563,0,0
SSEN-490402400505,-0.20547610244874623,-1.4872270207658442,-0.23387741406442936,0.20969327565727236,-0.3592046691388311,0.13201373459356774,-0.21927960486932604,-0.03499713018880785,0.02370713292519666,0.005399203208425057,0.011270749331208653,5.032088745173805e-05,0,0
SSEN-490700102002,-2.24714859179601,16.856120135818767,-4.637418517091189,1.3373013294649025,-0.9256644053651903,-0.4691108529457877,-0.4602875155208341,-0.6439479657376463,0.17305176614455964,-0.05961668848275936,-0.04417878826451618,-0.001137316284281283,1,2
SSEN-490700612001,2.721046456995064,-0.7800384943713949,-0.8866467024664392,0.8234607725253764,0.025587664853783904,0.3932776303204533,0.38183131180016655,-0.04019697561655853,0.4349874374948643,0.0798020613163574,0.008590900532184816,-0.0003906085314769405,1,1
SSEN-490700612002,-3.389750176185334,-0.06534421310991433,0.9723512379569264,-0.32986412006426846,-0.0015979518275186589,-0.7180358392262828,0.6587368429747704,-0.04992545551721739,0.09699224969956273,-0.12182517480527394,-0.004412976037531419,0.0006704484315073804,0,0
SSEN-490700612003,1.202751789776757,-0.40006331199605283,-0.5278043634863783,0.08148716950520608,-1.2191877587851456,0.38177565423404175,0.11254499989067614,0.05257324700122541,0.05085942460149871,-0.0020906050595582582,-0.0032335679387029974,-0.00010063638635179842,1,1
SSEN-490700612004,-1.3568092037094812,0.4411933216550608,-0.10060360640896762,0.015170140495378261,-0.38794169392225997,0.019533022583568416,0.016172591791253334,0.06991411777346151,-0.03157454017113192,-0.01967968332487689,-0.016834978378331044,0.0002914164435837135,0,0
SSEN-490700612005,0.8908696644606637,1.710990529847083,0.43686559075573905,0.2572316717001226,0.4938052497036613,-0.4428670238385411,0.6156377356524094,-0.1745042696613463,-0.22430524743954777,0.10670739872270703,0.048699322100604764,-0.00033565056895486684,1,1
SSEN-491001118001,0.8133009662757699,-0.7116596701116512,-1.133266062247929,0.5605190649527835,-0.6142137706134785,0.23226108593868042,0.07834645603166762,0.009262238792875998,0.04034219910535173,-0.008191419561162545,0.0013502598813500924,-0.00012864396304174914,0,1
SSEN-491001118002,-0.3152556465604879,-3.360021807055429,-4.215842436999148,-1.2853422182302219,0.2127063313627625,0.6545411878523479,0.7094360950790631,-0.7175435510388426,0.1480375426150877,-0.041364051457942565,0.02415810296566243,0.005545217333599241,0,0
SSEN-491001118003,-1.721666217728585,-0.4897097970342711,-1.4334933419721207,0.7375360648657706,0.37992813683057314,-0.15616138428558227,0.2984464963058193,-0.08230704287771506,0.009202567623643203,-0.08648236340298092,-0.01583091249272877,-0.00030477282986414043,0,0
SSEN-491100302001,-2.5724905522294645,2.338749207474145,0.5858548379742361,-0.7066924989844654,-1.218061081209148,0.5830715901624066,0.07001880934466931,0.10491299708663403,0.03386717565700122,0.01368154622833978,0.03636626337375678,0.0006227324877561239,0,0
SSEN-491100302003,0.4962754276195431,-2.730208600174127,-6.967874922424324,-8.244389195547901,2.7097298249910216,-0.16436836195589066,-0.5890694482244256,-0.5797158737834684,0.1722399044534136,0.013600880463631957,0.003425548693593272,-0.0011861703283791703,0,1
SSEN-491100602001,0.7864152469584612,-0.9735928585121163,-0.6184809567974895,0.27784098028053056,-0.9067580422513274,0.229713801106443,0.10996746229567514,-0.0619466346132347,0.04354501278346056,0.0013595069043918272,0.002161130321439646,-0.0002176831783633661,0,1
SSEN-491100602002,-1.4769703185737086,0.02810830320573162,-1.3966472373465693,0.8357073909824655,-0.3383455496866832,0.16872622345825172,0.14015248380927972,0.024274722800862375,-0.023381799066989756,-0.04265160312905692,0.035096997439065664,-0.00027049424476121935,0,0
SSEN-491100602003,0.565322107611117,-0.7143893575077935,0.08717128537334218,-0.026296856087382827,-0.30887569881446447,0.03360940111241243,-0.26168027162578017,0.011045894012901824,-0.06390326219291984,-0.005014577026747588,0.003596579410691051,-0.0001878135487407469,0,1
SSEN-491100602004,-0.3965390226232606,-0.20663850916226287,-0.03874568293309384,-0.039758583313430296,-0.7147478798715392,-0.20716374986417632,-0.06198009759502788,0.03746912170635622,-0.06068085520441077,-0.0024783857655654093,0.002348463550949449,-1.8442232604515426e-05,0,0
SSEN-491100604001,-0.40773608697842595,-1.0918434743810215,-0.5430823005490394,0.40578619169500935,-0.3488136069514206,0.09413406356326151,-0.07184259243110147,-0.035776365158683016,0.011520307599147687,-0.0007020571649104792,0.004440857513345991,0.00011383806233668643,0,0
SSEN-491100604003,-1.3100399162222887,-0.4844035067039229,0.8232135761185144,-0.3266213790786356,-0.1345845138758428,0.17359379481715348,-0.13680300850757435,0.060871270548133065,-0.04552372106321639,0.005715483449085466,-0.0014574736340039961,0.0008010651702639071,0,0
SSEN-491100604004,0.4428660112594773,-0.5044523299867872,-0.6507655510486843,0.6030134482867818,0.0407226249627559,0.1324323547504898,-0.008726778556133987,-0.02095667759503232,-0.007631336911519808,-0.010788308891926359,-0.005657999669039084,-0.0001975998718849004,0,1
SSEN-491100610001,0.44987826067991676,-0.803523322315051,-0.2762027528285901,0.02670435084402711,-0.9633431904958075,0.09201403504809391,-0.020561107647558516,-0.0027229693388409796,-0.002868522811280208,-0.01132152052844111,-0.001335071381085226,-0.0001109213286285102,0,1
SSEN-491100610002,0.02083284102625696,-2.0360326529338386,0.2734948886289979,0.09726634027412509,0.039494125724881264,-0.013668405500914364,-0.26059203014538884,-0.09678603689503075,0.008314043897326472,0.012872504473683771,0.0033026468939912007,-0.00013919463506813334,0,0
