lv_feeder_unique_id,avg_daily_consumption_per_device,std_daily_consumption_per_device,avg_total_consumption_daily,std_total_consumption_daily,avg_max_consumption_daily,std_max_consumption_daily,max_to_mean_ratio,std_to_mean_ratio,per_device_peak_ratio,max_to_min_ratio,weekday_weekend_ratio,mean_daily_time_at_peak,is_anomalous,anomaly_type,anomaly_intensity,anomaly_id
SSEN-461800710003,-0.3519450984120685,-0.464322928501471,1.0938821791424493,1.14179315467114,1.059357461921995,1.1415641193037924,-0.9164366906929853,-0.7271155538152325,-0.5231437542780427,-0.6453029581533848,-1.16031535754304,0.18402065827164266,0,,,
SSEN-461800710004,0.007000003785519092,0.12730923020930723,-0.37918813730657547,-0.2580089829306247,-0.30256057841942086,-0.25806447733115523,0.3179890077142914,0.34302175403894997,0.12404058753146459,0.015726530547682114,-0.718375401077327,0.15418290674565818,1,smoothed_profile,0.05,SSEN-461800710004-smoothed_profile-0.05
SSEN-461800802001,0.3551878833478942,0.2896408657777526,-0.22970311056404275,-0.12187632552454783,-0.13633456670806174,-0.12198461924923577,0.17547976840321328,0.07966036083125412,0.39349838270729637,-0.11448260351291499,-0.27271860282659677,0.14672346886416288,0,,,
SSEN-461800802002,0.0687636734345877,0.61894976618629,-0.6337727580148803,-0.3916339703450603,-0.4647322590559513,-0.3910443906177388,1.6962761839218266,1.5063822580629957,0.6187617688979352,0.7506764854564706,-0.6739867539213714,0.15418290674565818,0,,,
SSEN-461800802003,0.5183097203567258,0.38776851740040535,-0.6536873132581752,-0.7135305793634217,-0.6583558832385741,-0.7129773867180589,0.3602731736010794,0.017099823044460335,0.5948624866596705,0.008106417674101663,0.021511229988185585,0.15418290674565818,0,,,
SSEN-461800802004,-0.3619404474894033,-0.21007974642269325,-0.14597768688531493,0.023335976439611054,-0.10777396219147295,0.023891062959870018,-0.21411246222170482,0.12467948478981204,-0.3469871575574021,-0.13545927215787548,-0.5646105447123381,0.15418290674565818,0,,,
SSEN-461800802005,0.022384198889938256,-0.025525505528523926,-0.11000267764166745,-0.030793321074197168,-0.08175416661894201,-0.03094809684957968,-0.24439095602078045,-0.1148832147099281,-0.037463100267752125,-0.21329701575343857,-0.5814169825955667,0.15418290674565818,0,,,
SSEN-461800804001,0.24256270776820935,0.6952873580132592,-0.6991603083273629,-0.5372054602062669,-0.6454757638746428,-0.5368342022013262,0.9280262000131008,1.313123403360043,0.5426664045429268,1.1221387904218847,-0.6443434894560707,0.13180459310117065,0,,,
SSEN-461800804002,-0.13190283794284527,-0.35347651234056554,0.38536404673084185,0.2904972921393384,0.34511284776962164,0.290914071300341,-0.7269635706444714,-0.7681940431317109,-0.3110172946546032,-0.6641735853770881,-0.5903485342131637,0.1543986756099994,0,,,
SSEN-461800804003,0.12145517605266071,0.6659077237685181,-0.8441787336315157,-0.7533699267677535,-0.7829721024846683,-0.7529956665352666,1.691331166090678,1.543506111197268,0.6514928934421851,1.5810701434200254,-0.1329983330525123,0.13180459310117065,0,,,
SSEN-461800804004,0.31433539535684923,0.6257399546460317,-0.7636182263143778,-0.6984094517393236,-0.732834278482947,-0.6980626269763349,0.9372008851638871,0.9536404553875941,0.6207333632914138,0.8717205509189002,-0.13438336034136572,0.15418290674565818,0,,,
SSEN-462600102002,-0.19934791176708816,-0.12080866879844475,-0.4783725861977064,-0.46515120184827374,-0.4965619775912259,-0.46482020814356345,-0.0560125807051136,0.08469760266615538,-0.1821093220479727,0.033687066596766055,-0.02377614344693346,0.16910178250865043,0,,,
SSEN-462600102004,-0.14363546100317381,-0.5827042315010281,-0.5992732734784435,-0.9542974138765851,-0.7930390450942074,-0.9536928290035042,-1.0835297565950845,-1.4311658599850512,-0.43921216630501625,-0.9877769103878288,5.692548178014524,0.15418290674565818,0,,,
SSEN-462600128001,-1.1712824734715264,-1.0067089456816778,-0.25455670254233936,-0.4797663262490443,-0.3077030383651346,-0.4795827593307218,-0.42323237357879245,-0.948782944289049,-1.0851617686279735,-0.7915306370990647,-0.1122012524913784,0.16910178250865043,0,,,
SSEN-462600128003,2.109634583359878,0.11638127844426259,-0.1493624165896669,-0.748831318865104,-0.4323647371664977,-0.7488023058101956,-1.4591692668185106,-1.9756909434950103,0.9493118944285491,-0.5898245639826974,0.7193994719914898,0.06345749351196386,0,,,
SSEN-462600130003,0.6165895041138671,-0.009703477383049205,0.6316653500349442,0.4012143626085541,0.9214681455219818,0.3996677448310631,0.3573661015015374,-0.8715124984432565,0.6224903336174399,-0.6065146931067491,2.573958033864382,0.16910178250865043,0,,,
SSEN-462600130004,2.22790731179368,1.7180833945701255,0.2944854275207604,0.5915708344317085,0.6504420763697384,0.5914466596490792,0.6258926095650981,0.2194289989713546,2.2751170482446677,0.20992478543645923,1.7487099745314123,0.08996825638707864,0,,,
SSEN-462600136001,4.747690468045653,4.921106713259132,0.589810753632861,1.7559932130029365,1.1656323971314928,1.7551866606894826,0.8412317624482862,1.4126682166824234,5.038203218673661,0.4033635536260836,4.009955957237002,-0.35902641950126324,0,,,
SSEN-462600136002,-1.3525649651399885,-0.8412781508363498,-1.0837573490289136,-1.222921502098172,-1.1865212072084192,-1.2230079893165742,1.2959477399902288,0.8860551410229466,-1.064341680087387,0.15805976587497975,-0.2568269035170082,-0.5070030184754397,0,,,
